	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
78	12.10.2016, 16:52	Senior Member	Thanked 135 Times in 98 Posts	Location: Zürich	"    At least you got some sense out of them now. Thanks for the info. I realised those texts cost money earlier today.... that freaked me right out.
		"	earned some respect	Join Date: Feb 2008	Groaned at 2 Times in 2 Posts	iPhone 7 iMessage/Facetime issues	standardgirl	Posts: 452
79	null	null	null	null	" 
			
			Use this link to check if your house is connected to the fibre-optic network in Zürich.    "	null	null	null	My review of Fibre in Zurich (FTTH/Init7/EWZ)	guest	null
80	10.04.2014, 17:36	Senior Member	Thanked 373 Times in 137 Posts	Location: ZH	" 
			
			So, no extra 50 CHF charges etc.? My friend in Zurich is worried that I might be charged extra and is asking me to use an address is Germany.    
What is the total damage?   "	made some interesting contributions	Join Date: Jul 2013	Groaned at 9 Times in 7 Posts	Order Kindle from Amazon.de - costs?	enguete	Posts: 324
81	29.02.2016, 14:04	Forum Veteran	Thanked 2,171 Times in 847 Posts	Location: Nyon	" 
			
			Went from M-Budget to Coop Mobile few months ago. CHF 30 for unlimited calls/sms/data was very inviting lol...   
I sign up at a Coop Kiosk, opted to port my number. The lady seems confused and i already knew there would be a problem. She however sent all documents using Fax to Salt. Then an SMS was sent by Salt to me, welcoming me as their new customer. It assigned me a new number instead of porting my old number. Oh Dieu! ...  
Then some long calls and a return trip to the coop kiosk were made to sort out the problem..   
The unlimted calls/sms are pretty ok for your wife i guess. It also offer unlimited data whic 
The thing i dont like is that, the signal is not really good. It often goes blank for me both at work and home...
		"	a reputation beyond repute	Join Date: May 2013	Groaned at 61 Times in 33 Posts	Any happy users of the coop mobile 29.90 flat rate?	John_H	Posts: 1,853
82	17.07.2016, 16:11	Forum Veteran	Thanked 410 Times in 251 Posts	Location: Zürich	"    How long is a piece of string?    
Just call them.
		"	a reputation beyond repute	Join Date: Feb 2012	Groaned at 2 Times in 2 Posts	"Lycamobile ""User Manual"""	ChrisNeedsToKnow	Posts: 781
83	06.11.2016, 18:52	Junior Member	Thanked 1 Time in 1 Post	Location: Geneva	" 
			
			Prepaid should normally be cheapest if you're only occasionally there. Take your pick from   "	no particular reputation at present	Join Date: Sep 2011	Groaned at 1 Time in 1 Post	French SIM card - which operator?	Lanko	Posts: 31
84	04.11.2016, 10:51	Junior Member	Thanked 4 Times in 2 Posts	Location: Thalwil	" 
			
			Thanks, all. Clearly not a simple solution, where I could build an alumni event around. Looks like I'll have to experiment at home first.
		"	no particular reputation at present	Join Date: Oct 2007	Groaned at 1 Time in 1 Post	Possible to watch US College football on local satellite services?	jwol	Posts: 55
85	11.10.2016, 18:29	Junior Member	Thanked 4 Times in 2 Posts	Location: Thalwil	" 
			
			[QUOTE=bowlie;2685804]Unlocator also has a (at no additional cost) VPN. Check their website for instructions how to activate it.    
Thanks for the tip, bowlie. I hadn't noticed the included VPN. My current one has a few months to run, but I guess I won't need to renew it then.
		"	no particular reputation at present	Join Date: Oct 2007	Groaned at 1 Time in 1 Post	How to beat Amazon Prime's geographic restrictions?	jwol	Posts: 55
86	15.11.2011, 11:41	Newbie	Thanked 5 Times in 2 Posts	Location: Basel	" 
			
			I don't think there's an issue with my DNS proxy server as I can receive BBC iPlayer in my Philips TV app. It's just that I can't receive the other ITV, 4 On Demand and My5 apps.
		"	no particular reputation at present	Join Date: Nov 2010	Groaned at 0 Times in 0 Posts	BBC/ITV live on your iphone/ipad free in Switzerland	Brighton-Ken	Posts: 7
87	05.11.2016, 12:03	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			I have SALT (for internet), Swisscom as workphone and my better half has Sunrise (via Aldi MVNO). At my home Salt has best coverage from those three (on salt I get 4G with full range on swisscom only 3G+). Overall from experience I wouldn't say any of those 3 providers is visibly better than other... so in this case I go with who has best offer and here salt wins considerably.
		"	no particular reputation at present	Join Date: Sep 2016	Groaned at 0 Times in 0 Posts	Best mobile phone provider ?	JoanneL	Posts: 2
88	05.11.2016, 08:57	Forum Veteran	Thanked 588 Times in 286 Posts	Location: Lausanne	" 
			
			Happy onwer of a skylake XPS13 for the last 6 months.   
Only two complaints 
-the spacebar can be annoying 
-sometimes for no apparent reason it will wake up with the lid closed. It comes and goes, quite a rare occasion actually, but annoying when it happens as it drains the battery. I don't know if it's mine or a general XPS13 thing. Previous windows update fixed it, last one re-surfaced it. Checked all power in Win and BIOS and couldn't see what's wrong. Again, it's a rare thing, so no biggie.   
Other than that stellar machine.   
Easily 8+h of normal use which I find plenty since the charger is tiny and packs well.
		"	an excellent reputation	Join Date: Jan 2011	Groaned at 96 Times in 25 Posts	"Top 11-13"" Ultrabooks - Autumn 2016 edition"	Noth	Posts: 657
89	04.11.2016, 11:04	Forum Veteran	Thanked 919 Times in 555 Posts	Location: Vaud	" 
			
			So there is this virtual cellular provider called   (using Swisscom network). 
I know their rates are not the best, but we are a family who: 
 - mostly calls other people from a flat-rate home/landline phone;  
 - we call each other and the home phone frequently, but these are usually brief calls. 
 - parents use up to about 1GB each of data on cellular network. 
 - three kids would probably be fine with voice and maybe sometimes data.   
Therefore I thought Mucho makes sense because: 
 - calls (up to 10min) within network and to 5 chosen fixed numbers are free. 
 - 1GB of data (optionally auto-renewable)  is 10 chf per per month.   
I plan to spend monthly about 20 per each parent phone, and close to zero for each kids' phone.   
Any bed experiences with Mucho? Or better deals for such a use case?
		"	an excellent reputation	Join Date: Nov 2007	Groaned at 74 Times in 44 Posts	Mucho anyone?	yacek	Posts: 944
90	04.11.2016, 09:29	Forum Legend	Thanked 1,179 Times in 757 Posts	Location: Zürich	" 
			
			I checked and it is the Play Store which has taken the 18 MB's.It usually happens after I reaktivate it from being deaktivated.    "	m	Join Date: Oct 2007	Groaned at 385 Times in 202 Posts	Google Play Store		Posts: 3,753
91	null	null	null	null	"    Yes and no. Without going into any great detail:   
Bandwidth costs money in the sense that equipping a neighbourhood with lines, line concentrating devices, and a trunk to the nearest exchange. This ""package"" will be selected to deliver a certain minimum to each end user, and a certain amount of additional bandwidth to cover customers with greater bandwidth needs, and the whole package with a certain reserve for growth.   
This whole package can handle a certain finite amount of bandwidth, and incurs a specific capital cost.   
It doesn't cost Swisscom any more to deliver you 500 than 20 as long as the package can handle that, they simply ""unthrottle"" the port your apt is connected on - this is done via software from a central location.   
But when the number of customers with higher speeds starts to increase to the point that they need to install additional kit to cover that demand, then it starts to cost them money. They may need to upgrade devices, or possibly even start pulling new lines. This can get very expensive very quickly.
		"	null	null	null	Swisscom introduces new high speed Internet standard	guest	null
92	24.10.2016, 12:57	Newbie 1st class	Thanked 13 Times in 9 Posts	Location: Basel	" 
			
			Apparently, not all devices are supported.  Those devices not supported may have a reduced list of shows (perhaps due to codecs or similar).   
You can check your device compatibility here:    
My TV is an older series 8 Samsung so is not ""supported"".  They have also mentioned that they are actively working on an update to the Swisscom Redbull tv app.
		"	no particular reputation at present	Join Date: Feb 2016	Groaned at 0 Times in 0 Posts	Swisscom Redbull TV app	BS stands for	Posts: 16
93	16.04.2014, 18:04	Senior Member	Thanked 128 Times in 80 Posts	Location: zurich	"    I was think about a NAS but there is a question of a backup anyway: drives powered up/spinning long time - shorter life, risk of an electric surge killing all the drives at once, a virus wiping or encrypting them and most likely a theft. 
I've ended up with external disk drives and alway keep one of them at another location.
		"	considered knowledgeable	Join Date: Oct 2009	Groaned at 0 Times in 0 Posts	WD Cloud network hard disk extremly slow	swissnyc	Posts: 281
94	26.10.2016, 08:38	Junior Member	Thanked 5 Times in 3 Posts	Location: Aarau	" 
			
			about Lycamobile   
should I activate the new sim at a kiosk or the document I sent via mail is enough?    
And again should I recharge manually each month or is there an option to pay automatically in my konto?   
thanks again
		"	no particular reputation at present	Join Date: Sep 2013	Groaned at 2 Times in 2 Posts	Mobile abo with high data?	davdenic	Posts: 50
95	28.10.2016, 21:52	Junior Member	Thanked 4 Times in 3 Posts	Location: Lugano	"    Sorry, I did not get your point.
		"	earned some respect	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	I received a fine for not paying for the cable!	molisoft	Posts: 44
96	21.09.2015, 07:53	Junior Member	Thanked 38 Times in 16 Posts	Location: UK	"    Go **** yourself, ****!
		"	earned some respect	Join Date: Oct 2013	Groaned at 0 Times in 0 Posts	Apple Pay	Simondp	Posts: 55
97	02.11.2016, 09:32	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	"    ses has a facebook page, and a home page. They changed transponders in early 2014 after a new sattelite launch.
		"	no particular reputation at present	Join Date: Mar 2008	Groaned at 0 Times in 0 Posts	Satellite TV	lepremier	Posts: 14
98	28.10.2016, 13:23	Forum Legend	Thanked 9,802 Times in 3,293 Posts	Location: Zurich	" 
			
			Can't help with tv, but if it's any use, I have a Huawei e5330 mifi for my house in the UK and it's brilliant. Just buy a prepaid sim and you're off. My last sim cost GBP 30 for 10GB, is valid for 12mths and there's no roaming charge on it in Europe, so I can use it in the UK and Greece, etc.      "	a reputation beyond repute	Join Date: Jun 2008	Groaned at 156 Times in 122 Posts	internet/tv in the holiday home	k_and_e	Posts: 4,737
99	30.10.2016, 17:52	Senior Member	Thanked 85 Times in 60 Posts	Location: Zürich	" 
			
			google is your friend:   "	considered knowledgeable	Join Date: Oct 2008	Groaned at 2 Times in 2 Posts	why does galaxy a3 show phone keypad instead of home screen?	peebix	Posts: 426
100	26.10.2016, 22:58	Forum Legend	Thanked 1,179 Times in 757 Posts	Location: Zürich	" 
			
			read the other threads   "	m	Join Date: Oct 2007	Groaned at 385 Times in 202 Posts	Microsoft Surface Studio		Posts: 3,753
101	21.06.2016, 13:17	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: lausanne	"    Yes, even with Apple products.   that it is mathematically impossible to prove that a Turing Complete computational system is bug free. Your iPhone's software is  Turing Complete computational system.
		"	no particular reputation at present	Join Date: Aug 2010	Groaned at 1 Time in 1 Post	Salt charged me Roaming even I have turned off the Roaming on my phone	LakeLeman	Posts: 11
102	13.03.2016, 13:52	Newbie 1st class	Thanked 5 Times in 4 Posts	Location: Zurich	"    They may have done that in your case but I cancelled with a single phone call.
		"	no particular reputation at present	Join Date: Nov 2015	Groaned at 0 Times in 0 Posts	Internet provider	SuzzieQ	Posts: 11
103	27.10.2016, 11:23	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Lausanne	" 
			
			Just that you do not pay to much: 
There are two Bilag license. On is the radio license which covers radios only and there is a TV license which covers TV only.   
Legally speaking, you will need a radio license when you have a AM/FM or DAB radio. Any radio. In your car, in your phone, in your alarm clock. Also if you have a internet connection at home and you have a device capable of receiving internet radio streams (from anywhere in the world).    
You will need a TV license if and only if (aka iff):   
- You have a TV set which can receive TV (connected to cable socket, connected to a Sat receiver, or has a built in DVB receiver and antenna If you have an old TV with just an analog tuner connected to a DVD player you wont need a TV license).  
- Or you have computer AND a subscription or account with an IP-TV provider (paid or free). An IP-TV provider allows you to watch real live TV stations (from anywhere in the world). Netflix or Amazon Prime are NOT IP-TV providers. Streaming does not need a TV license. A computer alone does not need TV license. (There are also live TV streams where you do not need an account or a subscription. Like the Swiss state TV! If you watch it through their website you do not need a TV license!!)    
As you already in the grips of Billag, select Radio only.     
Also and most importantly, the license is per household and you can have as many devices as you wish. If you live in a shared flat you will only need one license and can share the cost with your flat mate(s).
		"	no particular reputation at present	Join Date: Aug 2013	Groaned at 0 Times in 0 Posts	Billag - principal residence?	sindyburnburn	Posts: 12
