	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
54	20.08.2016, 21:00	Senior Member	Thanked 128 Times in 80 Posts	Location: zurich	    Happy news!       Then we'll just have to gift-wrap a virtual scratching post for your little furball.   	considered knowledgeable	Join Date: Oct 2009	Groaned at 0 Times in 0 Posts	FIP or Lymphoma	swissnyc	Posts: 281
55	06.09.2016, 12:26	Forum Veteran	Thanked 1,098 Times in 602 Posts	Location: Best City, Greatest Nation	" 
			
			Paint the wall. Spiders hate paint   "	a reputation beyond repute	Join Date: Aug 2010	Groaned at 194 Times in 107 Posts	What do you do when you lose your 'pet' spider?	CathHarmony	Posts: 1,318
56	08.10.2016, 14:18	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	"    I know, I did say to check out the rescue centres.  It doesn't matter where they are.
		"	no particular reputation at present	Join Date: Jan 2014	Groaned at 0 Times in 0 Posts	Labra/Golden doodles?	londonCH	Posts: 12
57	11.10.2016, 13:03	Forum Legend	Thanked 3,398 Times in 1,728 Posts	Location: Zurich	"       
I have no issue with finding people for your kittens when your cat has some, and using modern methods. And no, it wasn´t clear from my rant, but then it was a rant, so yes, I am opposed to clearly (un)professional breeders selling them this way.
		"	a reputation beyond repute	Join Date: May 2011	Groaned at 90 Times in 68 Posts	Rant on buying kittens	roegner	Posts: 3,274
58	06.10.2016, 09:55	Forum Veteran	Thanked 2,829 Times in 1,293 Posts	Location: Küsnacht, Switzerland	"     I had a look at a youtube video of them and wondered the same. I've never understood why they still make collars with bells when the manufacturers know it can give the cat tinnitus.
		"	a reputation beyond repute	Join Date: Nov 2015	Groaned at 46 Times in 42 Posts	Cat Collar Recommendation Please	Blueangel	Posts: 1,116
59	06.10.2016, 11:37	Forum Legend	Thanked 16,111 Times in 5,288 Posts	Location: SZ	" 
			
			A heads-up for those who are interested in learning more about wolves, and about issues surrounding the return of wolf populations in our society:   
Monty Sloan from Wolf Park (a renown wolf refuge and research park in Battle Ground IN, USA) will give a seminar sponsored by CHWolf ( ) at the Schweizer Jugend und Bildungszentrum in Einsiedeln on Saturday 5 November and Sunday 6 November. The seminar will be in English, with German translation.    
More information here:         
 (ETA: Replaced link, the other document linked to an earlier lecture)   
Mr Sloan is also giving a lecture at the Uni-Zurich-Irchel on Thursday 3 November at 19:30. More info here:       
---   
I've been to Wolf Park - an amazing experience. If you ever find yourself in Hoosierland put a visit on your list.    
I'm looking forward to hearing Mr Sloan.
		"	a reputation beyond repute	Join Date: Sep 2006	Groaned at 18 Times in 17 Posts	Wolf Seminar with Monty Sloan, Einsiedeln and Uni Zürich-Irchel	meloncollie	Posts: 7,687
60	27.09.2016, 16:29	Newbie 1st class	Thanked 11 Times in 4 Posts	Location: Chiasso	" 
			
			Thank goodness you are here and how lovely of you to adopt a dog, they are a lifelong joy. Unfortunatly for some reason dogs without a tail seem to be frowned upon with some folks ( not just in CH everywhere ) I had it recently with my french bulldog an old lady saying get your 'fighting' dog away from my her fluffy poodle thing, my dog was born without a tail though
		"	no particular reputation at present	Join Date: Sep 2016	Groaned at 1 Time in 1 Post	Dogs with their tails cropped.... and also any vet recommendations in Balerna area?	DannyD	Posts: 26
61	null	null	null	null	" 
			
			Where is the (scratching) poll?
		"	null	null	null	Cats: one or two?	guest	null
62	28.09.2016, 22:23	Forum Legend	Thanked 16,111 Times in 5,288 Posts	Location: SZ	" 
			
			Yup, I second that whole heartedly!!   
 Apart from this very useful page, I am  also often getting my info from the federa bureau for veterinary stuff      
Most of the pages are already available in english      "	a reputation beyond repute	Join Date: Sep 2006	Groaned at 18 Times in 17 Posts	Tier Im Recht has redesigned it's website	meloncollie	Posts: 7,687
63	19.09.2016, 21:51	Senior Member	Thanked 470 Times in 220 Posts	Location: North	"    Thanks for that. I see why it was abolished. I didnt do the theory because i had dogs before, but i did the practical. It was more of an expensive inconvenience than anything else. I didnt learn anything that i didnt know before and most things are common sense anw.   
There are people who need it, thats true, but to be honest, 4 measly lessons are not enough to make somebody a responsible dog owner if they dont want to be
		"	earned the respect of many	Join Date: Jun 2013	Groaned at 8 Times in 5 Posts	SKN - abolished	Fish Paste	Posts: 407
64	22.09.2016, 14:48	Newbie	Thanked 0 Times in 0 Posts	Location: Geneve	"    ..sounds like any woman I know.
		"	become a little unpopular	Join Date: Jun 2016	Groaned at 10 Times in 2 Posts	Searching nice lady dog for my husky-mix to breed	Rasmin	Posts: 5
65	21.08.2012, 13:25	Forum Legend	Thanked 7,036 Times in 3,912 Posts	Location: Quaint Wädenswil, Zürich, CH	"    yes, our two dogs flew over with Lufthansa - European, but connecting flight though, not intercontinental. They were very helpful, no problems.
		"	a reputation beyond repute	Join Date: Jul 2007	Groaned at 29 Times in 22 Posts	Flying on SWISS with pets	jrspet	Posts: 8,153
66	19.09.2016, 21:12	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Rümlang	" 
			
			Really? Sad to hear. Was good for me.
		"	no particular reputation at present	Join Date: Oct 2015	Groaned at 0 Times in 0 Posts	Cat vet near Oerlikon- recommendations!	MartinaM	Posts: 17
67	20.09.2016, 00:23	Newbie 1st class	Thanked 5 Times in 2 Posts	Location: Zurich	" 
			
			I take our cat to the Katzenhotel Ermitage. It's classed as Küsnacht but is actually about a 15min walk from the S18 stop at Forch. Our cat is on his second holiday there at the moment, and when I dropped him off, he couldn't wait to get to his favourite bed on the lower level.     
The owners and staff at the Katzenhotel are lovely people, and the place is spotlessly clean. I pay CHF 27 per night, and our cat came away last time full of life, and climbing every tree in the garden.   He appears to like it there.       "	no particular reputation at present	Join Date: Sep 2016	Groaned at 0 Times in 0 Posts	Cat Boarding/Holiday Care Near Zurich	Jane Louise	Posts: 19
68	18.09.2016, 16:28	Forum Veteran	Thanked 619 Times in 271 Posts	Location: basel	" 
			
			Something like this
		"	earned the respect of many	Join Date: Jan 2008	Groaned at 20 Times in 13 Posts	do know any enclosed space for a dog to run in	ipoddle	Posts: 757
69	17.09.2016, 01:01	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	" 
			
			Thank you so much! I really appreciate your help, i'll keep everything you've said in mind. Thank you.   "	no particular reputation at present	Join Date: Sep 2016	Groaned at 0 Times in 0 Posts	Animal Rescue Organization	Msaldavia	Posts: 2
70	17.09.2016, 00:36	Newbie 1st class	Thanked 23 Times in 4 Posts	Location: Utila	" 
			
			Thank you again
		"	earned some respect	Join Date: Sep 2014	Groaned at 1 Time in 1 Post	pet grooming	Monica_Utila	Posts: 19
71	16.09.2016, 10:43	Newbie	Thanked 5 Times in 2 Posts	Location: Luterbach	" 
			
			I would advise the OP to travel to Yulin and pick up a rescue dog there.
		"	earned some respect	Join Date: Sep 2016	Groaned at 0 Times in 0 Posts	Puppies in Switzerland	Carineo	Posts: 9
72	15.09.2016, 15:43	Newbie 1st class	Thanked 5 Times in 3 Posts	Location: Walchwil	" 
			
			i think they will be fine...      "	no particular reputation at present	Join Date: Jul 2016	Groaned at 0 Times in 0 Posts	Cats in Airport Animal Center over weekend	NewportBeach	Posts: 11
73	07.09.2016, 16:38	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	"    Have sent you a private message.
		"	no particular reputation at present	Join Date: Sep 2016	Groaned at 0 Times in 0 Posts	Pet Transportation - recommendations please	JoanneL	Posts: 2
74	13.09.2016, 12:12	Forum Legend	Thanked 10,604 Times in 5,427 Posts	Location: Murten - Morat	"    Some people also think caravans are invented in Holland. 
We Dutch are weird but it is not that bad.
		"	a reputation beyond repute	Join Date: Oct 2011	Groaned at 544 Times in 344 Posts	Dogs with owners in public swimming pool	Sbrinz	Posts: 11,006
75	09.09.2016, 22:16	Senior Member	Thanked 242 Times in 88 Posts	Location: zurich	" 
			
			My main reason for walking off the lead is because I want to be able to throw ball, or a Frisbee  and watch it run with my kids have fun with the freedom. 
As I said I would love a Beagle I quite like the naughtiness! but I want to be able to have my dog run free when its allowed.    
I have romantic notions of walking in the middle of nowhere having a picnic, the kids playing and running with the dog, me relaxing and eating good food..... 
(yeah I realise that is probably not going to happen but its what im aiming for )   
There is some great advice here, thankyou all. Im now really excited about finding our new family member. I think ill try and contact a few breeders and ask to meet their dogs, (hopefully they will be keen on this) once i have chosen Im happy to wait if they dont have any pups, I get this is a major decision and I m not going to rush into it.
		"	earned the respect of many	Join Date: Jan 2010	Groaned at 0 Times in 0 Posts	how to find a breed [of dog] that fits with your family?	zurich99	Posts: 283
76	08.09.2016, 22:43	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			I am biased as I am registered on petsitting24 but I do agree with meloncollie (actually I agree with you a lot  ). You can find true animal lovers and people with a lot of animal knowledge on the platform.   
I started doing catsitting for moms that I met on my group of mothers and then someone told me to put up my profile on that website. The pet owners come, meet my family, see the apartment and decide in good conscience and peace of mind.    
If I may say also pay attention to what questions the potential petsitter asks about your dog. That is sometimes more important than what he/she may reply to your own questions. Curiosity about your dog and what he likes/dislikes are crucial. Maybe that's something you could do for your Hercules but yes it does take time. Good luck in your search!
		"	no particular reputation at present	Join Date: Sep 2016	Groaned at 0 Times in 0 Posts	Dog walker / sitter needed in 8001 Zurich	Emmamab	Posts: 2
