	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
71	06.07.2012, 12:48	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A heavily pregnant motorist wrecked her car on Thursday but kept her baby after a prodigious kick from the unborn child caused her to veer off the road near Basel.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Rowdy unborn girl causes Basel car crash		Posts: 1,154
72	05.07.2012, 16:30	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland announced tougher sanctions against Iran on Thursday but refused to implement an outright ban on oil imports ""for policy reasons"".        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Switzerland ramps up sanction on Iran		Posts: 1,154
73	05.07.2012, 10:38	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss government suspended arms shipments to the United Arab Emirates on Wednesday amid a report that hand grenades made in Switzerland had found their way to Syria.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss grenades found in Syria: report		Posts: 1,154
74	05.07.2012, 10:22	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A trial began Wednesday of eight banks accused by a Croatian consumers group of failing to inform clients taking out loans in Swiss francs that currency fluctuations could prompt an increase in repayments.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Trial over Swiss franc loans opens in Croatia		Posts: 1,154
75	03.07.2012, 12:28	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    That should be  , I believe ...   
The Portugese now do what the Italians have done before and there are no doubt folk from other nations willing to step up when they become affluent and pickier. Switzerland is no different than any other western European nation, we just don't have the hordes from a collapsed colony (sounds like a medical condition).
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Minaret ban mastermind rejects Nazi tag		Posts: 1,154
76	04.07.2012, 13:20	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			He will probably be along here soon, will have to keep an eye out for him. Watch out for new members that can't come to the parties.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Scot jailed for theft of Basel diamond		Posts: 1,154
77	04.07.2012, 11:59	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			They had the same thing in LA a few years back. But it was called Garry Busy....       "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Rodents make vole hills out of Swiss mountains		Posts: 1,154
78	04.07.2012, 13:30	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A 28-year-old man has been sentenced to ten years in prison for posing as a girl in internet chat-rooms, luring two girls to meet him and then sexually abusing them.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Chat-room rapist gets ten years		Posts: 1,154
79	04.07.2012, 12:56	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The five members of a German climbing party who fell to their deaths probably slipped on ice hidden by fresh snow, said the mountain guide who spoke to them before their ascent of Switzerland's Lagginhorn summit.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	'Hidden' ice blamed for fall that killed five		Posts: 1,154
80	04.07.2012, 10:16	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Physicists on Wednesday said they had found a new sub-atomic particle consistent with the Higgs boson, which is believed to confer mass.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Scientists reveal 'God particle' find		Posts: 1,154
81	04.07.2012, 09:58	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss bank clients who live outside the country lodged more complaints in 2011 than before, according to a report released on Tuesday, with higher bank charges the main bugbear.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Foreign clients fume at Swiss banks		Posts: 1,154
82	03.07.2012, 18:50	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Five foreign climbers plunged to their deaths while hiking in the Swiss Alps, police said on Tuesday.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Five foreign climbers die in Alpine accident		Posts: 1,154
83	03.07.2012, 18:09	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Human remains found at the foot of a Swiss glacier could belong to three members of a climbing party who disappeared in 1926, a report said on Tuesday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Glacier gives up bodies of lost 1920s climbers		Posts: 1,154
84	03.07.2012, 16:30	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland was on Tuesday named the world leader in innovation by a UN agency report that also warned of a two-speed Europe linked to the global economic crisis.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Switzerland leads world in innovation: UN agency		Posts: 1,154
85	03.07.2012, 12:56	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			We had hail in Wallisellen. Was quite a sight.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Zurich downpours cause transport chaos		Posts: 1,154
86	03.07.2012, 12:49	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland and Germany have finally reached an agreement aimed at restricting noise pollution from flights to Zurich airport.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss and Germans seal Zurich airport noise deal		Posts: 1,154
87	03.07.2012, 09:52	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			An experimental solar-powered aircraft that had been scheduled to depart Morocco for Spain on Tuesday for its return journey to Switzerland has been grounded by strong winds, organizers said.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	High winds ground Swiss solar plane's flight		Posts: 1,154
88	19.06.2012, 14:48	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    Why did they have to approve it in the river? Isn't the council chamber a more appropriate place for passing such approvals?
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Lucerne approves Hindu death rites in river		Posts: 1,154
89	02.07.2012, 10:00	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    Fine by me, it's your language. Obviously, the link between ""king"" and ""royal"" is absent in English, perhaps ancient English people didn't like latin  . The word was taken but lost a part of it's semantics in the new language. It was a good opportunity to ask, though.  
I often notice that use of words is far less accurate in English than in German. Fact of life, I don't mind. You must experience that the other way around: lots of detail semantics to deal with when learning German.   "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Liechtenstein votes to keep royal veto		Posts: 1,154
90	02.07.2012, 15:12	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Trains were set to run again on Switzerland's main north-south rail line from Monday after it was closed for more than a month following a landslide that killed a worker.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Gotthard rail link reopens after landslide		Posts: 1,154
91	02.07.2012, 12:13	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    Is it that difficult to find the culprit?
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Sunbathing woman shot in the leg		Posts: 1,154
92	02.07.2012, 09:56	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Jordanian citizen ( with Swiss refugee status ) entered Kenya on a valid visa. He overstayed his visa, and charges have been dropped. Being unable to return to CH, he might have been handed over to the UNHCR.            The BfM revokes between 4 to 29 refugee status annually under various grounds.      "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss reject refugee linked to Islamist group		Posts: 1,154
93	02.07.2012, 12:01	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			More and more Swiss men are buying what they believe to be Viagra on the internet, but the pills can contain cement or even rat poison, consumer watchdogs warn.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss men buying more 'Viagra' online		Posts: 1,154
94	18.06.2012, 12:08	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    In my dad's case (in a UK hospital), in the last 6 or so hours of life he was on a pump which administered the drugs automatically.  It seemed pretty standard practice and I'm glad they did it.  If they had held off on the morphine it may have prolonged his life, what, another 3, 4 or 5 hours but he would have been in unspeakable agony.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss canton passes first law on assisted suicide		Posts: 1,154
95	29.06.2012, 17:48	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			French authorities have charged a manager with the local affiliate of  Swiss bank UBS in connection with a probe into alleged tax evasion, a  judicial source told AFP on Friday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	UBS manager charged over tax evasion: source		Posts: 1,154
96	29.06.2012, 17:12	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss private bank Julius Bär handed over to US authorities information on 2,500 of its employees as part of Washington's efforts to clamp down on tax evasion, a newspaper reported on Friday.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Julius Bär hands 2,500 names to US: report		Posts: 1,154
97	29.06.2012, 16:56	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Sweden could loan a fleet of Gripen fighter jets to Switzerland as it awaits delivery of the craft's next generation model, Swiss Defence Minister Ueli Maurer said on Friday.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss could borrow Swedish fighter jets		Posts: 1,154
98	28.06.2012, 11:13	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			If only the UK had the cohones to do the same
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	EU calls on Swiss to lift immigration quotas		Posts: 1,154
99	29.06.2012, 13:17	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Authorities have confirmed that former Swiss alpine ski star Paul Accola  was behind the wheel of a tractor that struck and killed an  eight-year-old boy earlier this week.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Ski star kills boy in tragic tractor mishap		Posts: 1,154
100	29.06.2012, 12:04	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss Broadcasting Corporation, SRG SSR, plans to sell  World Radio Switzerland, the country's only national English-language  radio station.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	World Radio Switzerland for sale		Posts: 1,154
101	20.06.2012, 09:45	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    If you compare Zürich with Geneva in regard to foreigners, you can DOUBLE the percentage of Kanton Zürich to get  percentage figures of the Canton de Genève.    
Do not forget however that the Kanton Zürich has towns which even have a vast majority of foreigners
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	More foreign citizens moving to Switzerland		Posts: 1,154
