	hrefs	replies	threads	views
228	http://www.englishforum.ch/family-matters-health/183895-i-got-fed-up-my-family-speaking-food-there-mouth-swearing.html	30	I got Fed up with my Family Speaking with Food in there Mouth And swearing	4,393
229	http://www.englishforum.ch/family-matters-health/257352-toddler-friendly-hair-salons-z-rich.html	6	Toddler friendly hair salons in Zürich	638
230	http://www.englishforum.ch/family-matters-health/257370-jona-rapperswil-children-classes.html	0	Jona-Rapperswil children classes	376
231	http://www.englishforum.ch/family-matters-health/209466-optometrist-bern.html	10	Optometrist in Bern	1,619
232	http://www.englishforum.ch/family-matters-health/256798-international-school-zurich-zug.html	12	International School in Zurich or Zug	1,383
233	http://www.englishforum.ch/family-matters-health/256908-giving-birth-switzerland-did-you-get-pain-medicine.html	34	Giving birth in Switzerland, did you get pain medicine ?	2,080
234	http://www.englishforum.ch/family-matters-health/256972-prescription-glasses-repaired.html	4	Prescription Glasses Repaired?	590
235	http://www.englishforum.ch/family-matters-health/256830-does-1year-old-baby-must-wear-shoes.html	23	Does the 1year old baby must wear shoes?	1,511
236	http://www.englishforum.ch/family-matters-health/256784-sudden-allergic-reaction-lip.html	15	Sudden allergic reaction on lip?	988
237	http://www.englishforum.ch/family-matters-health/256839-visiting-relative-eu.html	4	Visiting Relative from EU	605
238	http://www.englishforum.ch/family-matters-health/256806-allowances-kids.html	3	allowances for kids	722
239	http://www.englishforum.ch/family-matters-health/256808-dantist-lausanne.html	4	Dantist (Lausanne)	562
240	http://www.englishforum.ch/family-matters-health/256778-giving-birth-out-canton.html	3	Giving birth out of canton	580
241	http://www.englishforum.ch/family-matters-health/256705-where-buy-good-car-seats-1-year-old-5-year-old.html	3	Where to buy good car seats for 1 year old and 5 year old?	641
242	http://www.englishforum.ch/family-matters-health/256714-baby-toiletries.html	16	Baby Toiletries	980
243	http://www.englishforum.ch/family-matters-health/240844-single-parent.html	15	Single parent	1,949
244	http://www.englishforum.ch/family-matters-health/245477-what-give-nanny-christmas.html	11	What to give Nanny for Christmas	1,956
245	http://www.englishforum.ch/family-matters-health/255218-ticks-toddlers-any-practical-advice.html	21	Ticks & Toddlers...any practical advice?	2,259
246	http://www.englishforum.ch/family-matters-health/256438-dermatologist-vaud.html	4	Dermatologist in Vaud	632
247	http://www.englishforum.ch/family-matters-health/252265-should-i-get-invisalign-canada-swiss.html	9	Should I get invisalign from Canada or Swiss?	1,575
248	http://www.englishforum.ch/family-matters-health/100569-meadows-montessori-any-feedback-please.html	17	Meadows Montessori any feedback please	3,440
249	http://www.englishforum.ch/family-matters-health/80367-kindergardens-primary-schools-thalwil.html	3	Kindergardens & Primary Schools in Thalwil	2,711
250	http://www.englishforum.ch/family-matters-health/256305-any-kita-baby-9mit-recommendation-luzern.html	4	Any Kita (baby 9mit) recommendation in luzern	612
251	http://www.englishforum.ch/family-matters-health/256286-any-recommendation-dermatologist.html	6	Any recommendation of a dermatologist?	841
252	http://www.englishforum.ch/family-matters-health/256009-why-cancer-genes-changed-based-beliefs.html	112	Why Are Cancer Genes Changed Based on Beliefs?	4,319
253	http://www.englishforum.ch/family-matters-health/256169-toddler-activities-classes-zh-winterthur.html	0	Toddler activities/classes in ZH/Winterthur?	530
254	http://www.englishforum.ch/family-matters-health/172986-any-one-s-kids-going-kid-s-island-oerlikon.html	10	Any one's kids going to Kid's Island in Oerlikon?	4,061
255	http://www.englishforum.ch/family-matters-health/202079-thread-split-testing-screening-during-pregnancy.html	36	[Thread Split] Testing/Screening During Pregnancy	2,980
256	http://www.englishforum.ch/family-matters-health/256060-missed-dental-appointment.html	34	Missed dental appointment	1,996
257	http://www.englishforum.ch/family-matters-health/256097-example-contract-hiring-nanny-cleaner.html	0	Example contract for hiring of nanny/cleaner ?	557
258	http://www.englishforum.ch/family-matters-health/212181-travelling-minor-relative-what-documents.html	42	Travelling with a minor (relative), what documents?	5,764
259	http://www.englishforum.ch/family-matters-health/255575-chemical-mineral.html	23	Chemical or Mineral?	1,455
260	http://www.englishforum.ch/family-matters-health/256015-good-location-baby-shower.html	0	Good location for a baby shower?	699
261	http://www.englishforum.ch/family-matters-health/255949-father-s-day-uk.html	8	Father's Day in UK...	698
262	http://www.englishforum.ch/family-matters-health/117378-where-can-i-find-castile-soap.html	41	Where can I find...   Castile soap	12,040
263	http://www.englishforum.ch/family-matters-health/229020-steam-inhalation-laryngitis.html	28	Steam Inhalation for laryngitis	3,749
264	http://www.englishforum.ch/family-matters-health/255868-finely-calibrated-ph-test-strips-registering-higher-than-8-a.html	16	Finely calibrated PH test strips registering higher than 8?	685
265	http://www.englishforum.ch/family-matters-health/255863-xxl-baby-park-offer.html	2	XXL baby park offer	559
266	http://www.englishforum.ch/family-matters-health/185861-gynecological-exams-switzerland-what-expect.html	66	Gynecological Exams in Switzerland: What to expect	16,656
267	http://www.englishforum.ch/family-matters-health/75479-orthodentist-geneva.html	16	Orthodentist in Geneva?	6,376
268	http://www.englishforum.ch/family-matters-health/255847-looking-orthodontist-fribourg-neuchatel-when-i-m-already-wearing-braces.html	0	Looking for an orthodontist in Fribourg/Neuchatel when I'm already wearing braces	578
269	http://www.englishforum.ch/family-matters-health/255784-best-female-gynecologist-basel-stadt.html	12	Best female Gynecologist in Basel Stadt	1,371
270	http://www.englishforum.ch/family-matters-health/215455-hospital-baby-birth-limmattal-schlieren-vs-triemli-zurich.html	24	Hospital for baby birth- Limmattal Schlieren vs. Triemli zurich	3,440
271	http://www.englishforum.ch/family-matters-health/252540-podiatrist-foot-specialist-recommendations-zurich.html	1	Podiatrist / Foot Specialist Recommendations in Zurich?	850
272	http://www.englishforum.ch/family-matters-health/255720-looking-good-pedicure-near-rolle-nyon.html	0	Looking for a good pedicure near Rolle/Nyon	443
273	http://www.englishforum.ch/family-matters-health/235125-pregnant-nausea-normal-see-doctor-must-i-wait-see-gynecologist.html	16	Pregnant with nausea, is it normal to see a Doctor or must I wait to see Gynecologist	2,106
274	http://www.englishforum.ch/family-matters-health/255700-summer-ideas-teenagers.html	13	Summer Ideas for teenagers	752
275	http://www.englishforum.ch/family-matters-health/255448-theatre-courses-kids-z-rich-any-recommendation.html	3	Theatre courses for kids in Zürich. Any recommendation?	759
276	http://www.englishforum.ch/family-matters-health/255523-2nd-pillar-changes-due-divorce-become-law-01-01-2017-a.html	0	2nd Pillar changes due to divorce become law 01.01.2017	795
277	http://www.englishforum.ch/family-matters-health/192912-cloth-diapers-nappies.html	6	Cloth Diapers/nappies	1,187
278	http://www.englishforum.ch/family-matters-health/255390-clinic-lemanic-contracts-scam.html	151	Clinic lemanic contracts are scam???	5,524
279	http://www.englishforum.ch/family-matters-health/255384-mobility-scooter-rental-basel.html	3	Mobility scooter rental / Basel	650
280	http://www.englishforum.ch/family-matters-health/255407-chiropodist-lausanne-france.html	2	Chiropodist lausanne?  France?	495
281	http://www.englishforum.ch/family-matters-health/249473-psychiatrist-psychologist-near-lausanne.html	5	Psychiatrist and/or psychologist near Lausanne	1,509
282	http://www.englishforum.ch/family-matters-health/255136-birth-control-clinic-recommendations.html	6	Birth control clinic recommendations	933
283	http://www.englishforum.ch/family-matters-health/208015-free-skin-cancer-examinations-may-12th-16th.html	34	Free skin cancer examinations May 12th to 16th	3,494
284	http://www.englishforum.ch/family-matters-health/254896-warning-men-kids-considering-role-reversal.html	108	A warning to men with kids considering role reversal	6,675
285	http://www.englishforum.ch/family-matters-health/255037-where-live-french-side-family.html	15	Where to live on French side with family	966
286	http://www.englishforum.ch/family-matters-health/224303-tick-bite.html	52	Tick bite!	9,102
287	http://www.englishforum.ch/family-matters-health/147108-summer-programmes-activitiesfor-children-kanton-zug.html	19	Summer Programmes and Activitiesfor Children in Kanton Zug	2,622
288	http://www.englishforum.ch/family-matters-health/255027-new-zealand-witness-baby-s-passport.html	1	New Zealand witness for baby's passport	512
289	http://www.englishforum.ch/family-matters-health/254989-english-speaking-ob-gyn-geneva-area.html	0	english speaking ob/gyn in Geneva area	506
290	http://www.englishforum.ch/family-matters-health/254960-orthodontics-over-border.html	3	Orthodontics over the border	631
291	http://www.englishforum.ch/family-matters-health/254962-looking-reliable-baby-sitter-basel.html	0	Looking for a reliable baby sitter - Basel	500
292	http://www.englishforum.ch/family-matters-health/242529-experiences-settling-baby-into-daycare.html	5	Experiences in Settling Baby Into Daycare	1,233
293	http://www.englishforum.ch/family-matters-health/243212-support-single-parents.html	4	Support for Single Parents	1,066
294	http://www.englishforum.ch/family-matters-health/254875-can-pharmacies-treat-scabies-prescription-required.html	7	Can Pharmacies treat scabies or is prescription required?	837
295	http://www.englishforum.ch/family-matters-health/4873-family-information-new-people-switzerland.html	40	Family Information for New People to Switzerland	29,913
296	http://www.englishforum.ch/family-matters-health/254784-travel-clinic-rabies-vaccine.html	2	Travel Clinic for Rabies vaccine	651
297	http://www.englishforum.ch/family-matters-health/254470-emotional-distress-what-do.html	65	Emotional distress - what to do?	3,705
298	http://www.englishforum.ch/family-matters-health/117528-type-2-diabetes-newly-diagnosed-can-reversed-drastic-2-month-diet.html	124	Type 2 diabetes in newly diagnosed 'can be reversed' - drastic 2 month diet.	11,106
299	http://www.englishforum.ch/family-matters-health/155836-has-anyone-had-shingles-their-face.html	37	Has anyone had shingles on their face?	4,187
300	http://www.englishforum.ch/family-matters-health/254576-holistic-natural-alternative-doctor-bern-area.html	52	Holistic / Natural / Alternative Doctor in Bern area	2,282
301	http://www.englishforum.ch/family-matters-health/254479-anybody-experience-surgery-switzerland-chuv-lausanne-hospital.html	26	anybody experience with surgery in Switzerland / CHUV Lausanne hospital?	1,881
302	http://www.englishforum.ch/family-matters-health/254615-myopia-can-i-keep-using-two-pairs-glasses.html	3	Myopia - Can I keep using two pairs of glasses?	603
303	http://www.englishforum.ch/family-matters-health/254623-good-shiatsu-therapist.html	0	Good shiatsu therapist?	503
304	http://www.englishforum.ch/family-matters-health/254617-neuromuscular-therapist.html	0	Neuromuscular therapist?	428
305	http://www.englishforum.ch/family-matters-health/166058-english-speaking-ob-gyn-obstetrician-gynaecologist-zurich.html	12	English Speaking OB/GYN  - Obstetrician / Gynaecologist in Zurich	4,555
306	http://www.englishforum.ch/family-matters-health/254588-english-speaking-gynaecologist-my-daughter.html	0	English speaking Gynaecologist for my daughter	558
307	http://www.englishforum.ch/family-matters-health/254371-how-can-i-leave-my-worldly-goods-whoever-i-choose.html	25	How can I leave my worldly goods to whoever I choose?	1,908
308	http://www.englishforum.ch/family-matters-health/254410-private-dentist-ripped-off-my-parents.html	67	Private dentist ripped off my parents	3,749
309	http://www.englishforum.ch/family-matters-health/254422-zurich-area-hearing-specialist.html	1	Zurich Area Hearing Specialist	540
310	http://www.englishforum.ch/family-matters-health/254397-baby-shop-does-vouchers.html	4	Baby shop that does vouchers	801
311	http://www.englishforum.ch/family-matters-health/171972-day-care-basel.html	10	Day Care in Basel	3,845
312	http://www.englishforum.ch/family-matters-health/254348-dermatologist-good-knowledge-rosecea-keratosis-pilaris-rubra-faceii.html	5	Dermatologist with good Knowledge of Rosecea/Keratosis pilaris rubra faceii	785
313	http://www.englishforum.ch/family-matters-health/254132-privileges-blood-donors.html	20	Privileges for blood donors?	1,583
314	http://www.englishforum.ch/family-matters-health/252111-massage-therapy-chiropractic-care.html	17	Massage Therapy and Chiropractic Care	1,702
