	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
1967	15.06.2014, 17:37	Banned	Thanked 1,374 Times in 546 Posts	Location: geneve	" 
			
			The process with a bike should be the same as with a car. When I sold my car, as soon as we had agreed the sale, I took my plates back to the local driving place and handed them back. The new owner gave me a deposit, took the grey card and got himself a set of plates from his canton and wired me the rest of the cash. He then came back, put the new plates on the car and drove it away.   
Unless you have access to a trailer, this approach seems a lot easier to me.
		"	earned the respect of many	Join Date: May 2010	Groaned at 328 Times in 142 Posts	logistics of buying a bike in another canton	idefix	Posts: 737
1968	15.06.2014, 13:21	Newbie 1st class	Thanked 9 Times in 7 Posts	Location: Neuchatel	"    Thanks! , I miss that, sorry
		"	no particular reputation at present	Join Date: May 2014	Groaned at 2 Times in 2 Posts	Borrow motorbike..	Riffraff	Posts: 17
1969	14.06.2014, 14:27	Junior Member	Thanked 42 Times in 19 Posts	Location: Uetikon 'am see'	" 
			
			It is just a bill for the slots you booked.  
Nothing more nothing less.
		"	no particular reputation at present	Join Date: Mar 2009	Groaned at 0 Times in 0 Posts	Strassenverkehrsamt late fees	Alchemy	Posts: 58
1970	14.06.2014, 23:11	Junior Member	Thanked 7 Times in 4 Posts	Location: Zurich	" 
			
			Hi,   
I'm looking for a bike carrier for my Opel Zafira 2.2, and wonder where do most people have it installed in Switzerland? (Can I do it on my own?)   
Thanks!
		"	made some interesting contributions	Join Date: Aug 2012	Groaned at 1 Time in 1 Post	Thule biker carrier installation?	rlchen	Posts: 80
1971	25.10.2010, 23:08	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Zurich	" 
			
			If it was easyjet, then don't hold your breath. Forget about getting the 250 euro compensation too, as there are way too many loopholes. And I hope that you have the world's most accurate expense receipts to submit if you need to claim additional expenses.   
I'm speaking from bitter experience. easyjet  cancelled my flight back to Basel in March, which required an overnight stay in a hotel, food, a different flight to Zurich and train home from there. After 6 months of arguing and general incompetence, I got money back for the flight, train and food; but not drink (could not prove it wasn't alcohol, not that it was and not that it should matter), and only 60% of our hotel bill (even though this was the only hotel we could stay at).   
OP- don't get your hopes up about any compensation- it won't be worth the time and expense to try and justify it.
		"	no particular reputation at present	Join Date: Oct 2007	Groaned at 0 Times in 0 Posts	Airline refuses to pay cancelled flight compensation	douglasjose	Posts: 15
1972	01.06.2014, 21:02	Senior Member	Thanked 369 Times in 104 Posts	Location: Zurich	" 
			
			We drove to my in-laws last year and our few year old car had a handful of door marks and scuffs that needed repainting.   
The guy who did the work from a garage at his home sucked his teeth, chewed his pencil and spent ages pondering if he could fit us in.     
In the end, it cost 300 Zloty (about 90 chfs) and his work was first class.   
Still, it did cost me a week with the in-laws (no wifi) and it's a 32 hour round trip.   
Any good?   "	an excellent reputation	Join Date: Sep 2007	Groaned at 40 Times in 22 Posts	Cheap Car Dent Repair & Painting - Germany? France? Italy? Eastern Europe?	makeabigwish	Posts: 310
1973	13.06.2014, 15:02	Forum Veteran	Thanked 2,173 Times in 848 Posts	Location: Nyon	" 
			
			Well the reports states they never lost the contact, nor the primary radar responses. It could be just a stupid amateur, jamming the frequency for the IFF radar transponders.
		"	a reputation beyond repute	Join Date: May 2013	Groaned at 61 Times in 33 Posts	13 planes mysteriously vanish from radars in Europe	John_H	Posts: 1,855
1974	13.06.2014, 12:42	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	    Not fair - I want to save money by doing something illegal       	no particular reputation at present	Join Date: Nov 2013	Groaned at 0 Times in 0 Posts	Temporary car german plates and entering swiss	jackgedas	Posts: 14
1975	09.06.2014, 10:57	Member	Thanked 53 Times in 19 Posts	Location: Vevey Montreux	" 
			
			Happened to me once. The fine itself was only about 40.-, but there was a good 100.- of admin fees added to it   "	no particular reputation at present	Join Date: Jan 2010	Groaned at 0 Times in 0 Posts	Parking -Juge de paix	lazylion	Posts: 123
1976	12.06.2014, 13:39	Forum Legend	Thanked 10,606 Times in 5,429 Posts	Location: Murten - Morat	    Thanks for the heads up... looks like my train into the city now leaves 5 minutes earlier. Given how infrequently I travel, I'd have missed this info if not for this thread.       	a reputation beyond repute	Join Date: Oct 2011	Groaned at 544 Times in 344 Posts	Zurich, new S Bahn Weinberg-tunnel opens 15. June 2014	Sbrinz	Posts: 11,011
1977	28.03.2010, 00:01	Junior Member	Thanked 6 Times in 5 Posts	Location: Lausanne,Vaud	"    Nooo, don't by an X6.  Bleah!     
I own a 540i in the States and a 330XiT here.  Also used to own a 530XiT in the US as well.   
I envy you the M535i.  What did you think about the 735i compared to the 5 series?      I also have that series, see above. 
I have a '98 with the M62TUB44 engine.  First one to have VANOS in the V8. 
It is smooth and fast.     
Thanks, 
Brian.
		"	earned some respect	Join Date: Mar 2010	Groaned at 0 Times in 0 Posts	BMW Lovers in Switzerland	bajz13	Posts: 31
1978	12.06.2014, 17:21	Newbie 1st class	Thanked 7 Times in 4 Posts	Location: Zurich	"    This was not an ""under the wiper ticket"" 
Reminder will come from the court. Attached to it a nice court fee bill.  
Just another CHf 250   I would worry.
		"	no particular reputation at present	Join Date: Jan 2009	Groaned at 0 Times in 0 Posts	Driving fine lost payment slip!	TimP	Posts: 10
1979	12.06.2014, 12:27	Junior Member	Thanked 8 Times in 4 Posts	Location: Bern	"    Even that must depend on the rental company.  When I was over at Easter, my mum had rented the car for me online with her credit card. I picked it up with my (Swiss) licence and they used my credit card for the returnable 80 quid deposit but the cost of the rental was paid for with a credit card from a different person with a different name who wasn't there at the time of pick up.   
Having said that, it's never a good idea to chance it, just make sure you've got all your documents in line.
		"	no particular reputation at present	Join Date: Jan 2013	Groaned at 0 Times in 0 Posts	UK car hire with CH license?	jube	Posts: 32
1980	12.06.2014, 14:34	Junior Member	Thanked 30 Times in 19 Posts	Location: Basel	" 
			
			Don't forget that you can claim back the 19% VAT on work and parts   "	no particular reputation at present	Join Date: Mar 2011	Groaned at 1 Time in 1 Post	Mercerdes Benz garage for servicing car in Basel or around in Germany/France	scouserbrian	Posts: 56
1981	29.09.2013, 14:57	Newbie	Thanked 0 Times in 0 Posts	Location: Rossiniere	"    Careful, registration taxes in Romania are very high now, no-one would want to have real headaches with a cheap car (and presumably oldish - hence older European emission standards) that must be matriculated eventually, and pay in taxes what it is not worth on the market.  
I wanted to give my old car to my mother and had to give up, it wouldn't have been a ""gift"" at all unless I also offered to pay about 3000 euro in taxes. We thought that economically, it didn't make any sense, my mother had already a car anyway.  
So I had to sell my beloved car here, for 5500 chf, a really low price for what was worth it because it was still a good car, but such is life.   
Just so you know, it wouldn't be ""charity"" at all, with present taxes and regulations.   "	no particular reputation at present	Join Date: Sep 2013	Groaned at 0 Times in 0 Posts	Donating a car to charity?	petehobo	Posts: 7
1982	12.06.2014, 10:03	Newbie 1st class	Thanked 10 Times in 6 Posts	Location: Bottmingen	" 
			
			We found the process of obtaining our driver's license to be quite simple and straightforward.  The steps were well defined and people were very helpful along the way.
		"	no particular reputation at present	Join Date: May 2014	Groaned at 0 Times in 0 Posts	Getting your license	hollys	Posts: 15
1983	11.06.2014, 16:43	Junior Member	Thanked 7 Times in 5 Posts	Location: Geneva	" 
			
			Hi,   
So I'm looking for a reasonably priced rental car company in the ZH area to rent cars for my company. So far we were renting them in Italy and driving to TI, but that is no longer an option and we want to invoice to the Swiss company we have created, so I want a local company.   
Hertz, Avis, Europcar have high prices for what I am looking for (30-day rentals).   
I have found   for the french part and    for Basel area, but twingos are too crappy, haha.   
There must be something between the super cheap twingos and the 1800CHF/month of Europcar and equivalent.   
Some e-companies with good prices ( ) are based in Ireland and do NOT issue invoices (seriously, I've tried everything with them with no success). It's like Easyjet, try to get an invoice with VAT details from them... impossible.   
Any info will be greatly appreciated.
		"	earned some respect	Join Date: Jun 2014	Groaned at 1 Time in 1 Post	Rental car companies for corporate clients	ablalarom	Posts: 49
1984	10.06.2014, 22:25	Forum Veteran	Thanked 894 Times in 325 Posts	Location: ZH, AaA	"    Absolutely! In fact if anyone has a Skoda they would like to give me in return for  a Navigation DVD I would be more than happy...
		"	a reputation beyond repute	Join Date: Dec 2011	Groaned at 6 Times in 4 Posts	Navagation DVD for Skoda	Ttamasle	Posts: 765
1985	09.06.2014, 01:35	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Thanks, in fact I didn't get a ticket :-)
		"	become a little unpopular	Join Date: Jun 2013	Groaned at 0 Times in 0 Posts	Zurich - Blue zone parking during holidays	lucaghera8	Posts: 14
1986	23.10.2011, 20:28	Junior Member	Thanked 24 Times in 12 Posts	Location: Zurich	"    2004 model, and when looking for insurance without the Type number of the grey card, both 15hp and 35hp models were available to choose so it was definitely offered in the market.
		"	no particular reputation at present	Join Date: Oct 2011	Groaned at 0 Times in 0 Posts	Importing my motorcycle	ZuriG	Posts: 31
1987	10.06.2014, 07:42	Forum Legend	Thanked 1,180 Times in 758 Posts	Location: Zürich	"     
A Trabbant 601.   
It was called a 601 as 600 wanted it and 1 got it !
		"	m	Join Date: Oct 2007	Groaned at 386 Times in 203 Posts	Advice needed on used car purchase		Posts: 3,763
1988	10.04.2014, 23:43	Newbie 1st class	Thanked 3 Times in 2 Posts	Location: st gallen	" 
			
			here is a paper i was given from them:  "	no particular reputation at present	Join Date: Apr 2014	Groaned at 0 Times in 0 Posts	How long can I drive a car with European plates	ahu	Posts: 16
1989	08.06.2014, 17:13	Junior Member	Thanked 14 Times in 10 Posts	Location: BE	"    Thanks for the document K&E.
		"	no particular reputation at present	Join Date: May 2007	Groaned at 1 Time in 1 Post	Experts' opinion/experience wanted: X3 or ML320	Jasper	Posts: 92
